preferencia,titulo,comuna,estacion_cercana,distancia_estacion,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,currency_symbol,precio,gastos_comunes,search_gc,descripcion,direccion,url
0,Departamento En Arriendo En Las Condes,Las Condes,,,4,4,2,,170,155,UF,1636496,,0,"amplio y elegante ubicacion inmejorable de un amplio y luminoso departamento de 4 dormitorios 4 banos y 2 estacionamientos 1 bodega,,ubicacion a pasos del metro escuela militar con vista despejada,el departamento cuenta con 4 dormitorios principal en suite con walkincloset,4 banos en total uno de ellos de visitas bano principal con doble lavamanos todos con porcelanato y mesones de marmol,living con puertas francesas y salida a gran terraza con cierres y cortinas tipo toldo,comedor con ventanales lo cual ilumina los espacios y tambien con salida a terraza,cocina con lavaplatos doble mesones de granito pisos en porcelanato muebles impecables e incluye horno empotrado cocina encimera y campana,gran y luminosa loggia servicios completos con acceso por loggia o pasillo interno lo cual permite destinarlo como un cuarto dormitorio o escritorio,,calefaccion por losa radiante,pisos flotante en todo el departamento,incluye tambien 2 estacionamientos y 1 bodega todos subterraneo,,,edificio de gran categoria con conserjeria 247 y sistema de vigilancia por camaras,cuenta con salon multiuso sala juegos gimnasio y areas verdes","Américo Vespucio Norte 750, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978295474-departamento-en-arriendo-en-las-condes-_JM#position=33&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Presidente Riesco / 350 M2 Totales,Las Condes,Alcántara,718,3,3,3,1,350,300,$,2700000,1200000,0,"recien remodelado amplio y luminoso departamento con una espectacular vista al club de golf palier hall de acceso living y comedor separado dormitorio principal en suite con dos walk in closet y salida a terraza bano los otros dos dormitorios comparten un bano bano visitas estar escritorio pieza de servicio para dos camas bano amplia cocina y lavadero,3 estacionamientos y 1 bodega,el valor del arriendo incluye el 50 de los gastos comunes","Presidente Riesco / 350 M2 Totales, Barrio El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-980485517-presidente-riesco-350-m2-totales-_JM#position=32&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Nuevo Depto. - San Damián,Las Condes,,,4,4,3,1,379,303,UF,3861179,,0,"proyecto que contempla 9 exclusivos departamentos emplazados en un edificio de 3 pisos todos los departamentos cuentan con acceso individual y con orientacion nororiente,amplios recibos finas terminaciones,sector tranquilo con poco transito,3 dormitorios ensuite servicios,4 banos servicios,escritorio,sala de estar,303m2 util,76m2 terrazas,total 379m2,zzpropiedades cl","Nuevo Depto. - San Damian, San Damián, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982170865-nuevo-depto-san-damian-_JM#position=25&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Hamlet / Vespucio,Las Condes,Escuela Militar,530,3,3,2,1,173,130,UF,2895884,400000,0,"departamento amoblado de lujo sector el golf,3 dormiotorios mas sala de estar 3 banos amplia terraza cocina con logia termopaneles en todo el departamento,edificio moderno con sala de eventos y gimnasio,2 estacionamientos,1 bodega,gastos comunes aproximados 350000","Hamlet / Vespucio, Metro Escuela Militar, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-975029093-hamlet-vespucio-_JM#position=29&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento Amoblado,Las Condes,,,3,3,2,,150,140,$,1600000,200000,0,"vista despejada luminoso dpto frente al parque juan pablo ii completamente amoblado en piso 24 orientacion sur oriente living y comedor juntos con salida a terraza con linda vista cocina tradicional con loggia pequena sala de estar bano de visita completo amplio dormitorio principal en suite con walking closets aire acondicionado 2 dormitorios de muy buen tamano que comparten 1 bano completo ambos con aire acondicionado ,2 estacionamientos subterraneos el edificio cuenta con sala de evento gimnasio piscina areas verdes estacionmientos visita seguridad 24 horas,gasto comunes 200000","Cerro Colorado 6000 - 6300, Las Condes, Chile, Parque Arauco, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-969937999-departamento-amoblado-_JM#position=24&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento En Arriendo De 3 Dormitorios En Las Condes,Las Condes,,,3,3,4,,370,370,UF,4022061,800000,0,"de lujo 1 departamento por piso orientacion nor oriente muy luminoso hermosa vista a jardines ,ascensor directo al departamento hall de entrada en marmol 3 dormitorios 2 banos completos suite principal con 2 walkin closets y terraza privada bano con jacuzzi bano y closets de visitas amplio salon separado del comedor por puerta de corredera grandes terrazas piso flotante de alta calidad gran cocina con comedor de diario los muebles con cubiertas en granito logia y pieza de servicio completa 4 estacionamientos y 1 bodega el edificio cuenta con 2 accesos controlados mucha seguridad piscina espejos de agua adornan el jardin 12 estacionamientos de visitas","Camino La Viña - San Damian, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-977975733-departamento-en-arriendo-de-3-dormitorios-en-las-condes-_JM#position=28&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Av.colón / Málaga,Las Condes,Cristóbal Colón,702,4,3,1,1,125,110,$,1000000,147000,0,"amplio departamento de 4 dormitorios living comedor amplia terraza ,cocina amoblada dormitorio de servicio bano de servicio,habitaciones separadas de espacios comunes dormitorio principal en suite2 comodos dormitorios,estacionamiento para 2 vehiculos bodega ,a 3 cuadras de metro cristobal colon americo vespucio mall costanera norte bancos supermercados colegios areas verdes","Avenida Cristóbal Colón 3900 - 4200, Las Condes, Chile, Vaticano, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982760522-avcolon-malaga-_JM#position=23&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,San Damian,Las Condes,,,4,3,4,2,468,367,UF,4762121,1200000,0,"estupendo y fino departamento uno por piso nuevo amplio y muy luminoso terminaciones de ultima generacion ubicacion privilegiada sector san damian cuatro dormitorios grandes y sala de estar 4 estacionamientos 2 grandes bodegas entrada independiente servicios,maravillosos jardines","San Damian, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976937335-san-damian-_JM#position=26&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento En Arriendo En Las Condes,Las Condes,,,2,2,1,,80,,$,1500000,,0,"confortable y atractivo depto amoblado ubicado en el sector privilegiado de estoril av las condes , con facil acceso a autopistas y excelente conectividad al lado de clinica las condes ,a pocos minutos de supermercados centros de salud colegios universidades bancos restaurantes comercios gimnasios etc,superficie total 80 m2 orientacion sur dos comodos dormitorios de buen tamano ambos con camas de 2 plazas tv wifi el principal en suite walkin closet salida a frescas terrazas con ventanales en termo panel home office calido y confortable living comedor amoblado y equipado con salida a terrazaarmoniosa y moderna cocina independiente equipada logia lavadora estacionamiento y bodega,el edificio cuenta con piscina quinchos en la azotea areas verdes gimnasio sala multiuso sala de juegos lavanderia conserjeria 24 hrs,puede arrendarse por un plazo minimo de un mes y un maximo de 3 meses con todos los gastos incluidos,disponible a partir de junio , kp80153 , publicado con kiteprop crm sistema inmobiliario","Lo Fontecilla, Estoril, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-986620884-departamento-en-arriendo-en-las-condes-_JM#position=20&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Presidente Riesco,Las Condes,Tobalaba,908,,,,,180,160,$,2300000,,0,remodelado barrio el golf muy luminoso primer piso recibos grandes cuatro dormitorios uno en suite dos banos y medio mas servicios dos estacionamientos el jardin y la piscina son del departamento,"Presidente Riesco, Barrio El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-977844907-presidente-riesco-_JM#position=17&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,El Golf,Las Condes,Alcántara,351,4,4,2,1,220,180,UF,1866236,350000,0,estupendo y amlplio departamento en pleno corazon de el golf calle tranquila recien pintado amplios espacios todo madera exquisita terraza2 estacionamientos bodega,"Las Torcazas 900 - 1200, Las Condes, Región Metropolitana, Chile, Barrio El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-970743659-el-golf-_JM#position=19&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento Sector El Golf,Las Condes,Alcántara,437,2,2,1,1,90,80,UF,1769707,150,0,"qyd housing 569 74761101 562 22241761 infoqydcl,excelente duplex living comedor dos dormitorios dos banos en suite pisos de madera con vista a la cancha de club de golf orientacion nororiente linda vista a la cordillera,calefaccion por losa radiante 1 estacionamiento,edificio con gimnasio piscina estacionamientos de visita lavanderia habitaciones y banos con ventanas en pleno golf","Departamento Sector El Golf, Barrio El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976937288-departamento-sector-el-golf-_JM#position=16&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento En Arriendo De 3 Dorm. En Las Condes,Las Condes,El Golf,312,3,2,2,,162,162,UF,1622660,25000,0,"a pasos de plaza peru municipalidad restaurantes bancos comercio metro el golf,3 dormitorios 2 banos servicios amplios espacios terraza cerrada 2 estacionamientos en primer piso,,mbm propiedades ,fonos 56998176962 56222180000 56979662441,contactombmpropiedadescl,,oficina asociada acop asociacion nacional de corredores de propiedades ag","Magdalena / Plaza Perú, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978246621-departamento-en-arriendo-de-3-dorm-en-las-condes-_JM#position=14&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento En Arriendo De 2 Dorm. En Las Condes,Las Condes,El Golf,667,2,,,,145,115,UF,2252354,350000,0,"excelente departamento moderno a estrenar terminaciones de lujo ubicado a pasos de plaza peru centro financiero restaurantes y comercio,este depto cuenta con 2 dormitorios en suite doble altura gran livingcomedor con cocina americana totalmente equipada salida a gran terraza,la cocina tiene refrigerador y congelador empotrado tambien cuenta con lavavajilla y conexion a lavadora de ropa,calefaccion central las puertas del departamento son de correderas,todos los pisos en madera y ventanales termopanel con cortinas roller,piscina en azotea sala de eventos,2 estacionamientos bajo techo y bodega estacionamientos de visitas,3 deptos por piso y 2 ascensores","El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978026166-departamento-en-arriendo-de-2-dorm-en-las-condes-_JM#position=8&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,**como Una Casa / Dúplex Con Jardín / Parque / Piscina**,Las Condes,,,5,5,3,,393,343,UF,3861179,650000,0,"espectacular duplex con jardin de uso y goce exclusivo 50 m2 de terrazas ascensor a palier privado tranquilidad total,edificio bajo en un parque de dos hectareas gran piscina gimnasio,arriendo uf 120,venta uf 22500,primer nivel,gran hall de acceso bano de visita,amplio living con salida a terraza,comedor separado,biblioteca o sala de estar,cocina en peninsula remodelada y actualizada,comedor de diario,alacena,amplia logia con salida de servicio,dormitorio bano de servicio,dormitorio principal en suite 2 walk in closets con salida a amplia terraza privada,bano principal con jacuzzi shower y wc separado ventilacion natural,dormitorio n 2 en suite terraza privada,2 dormitorios terraza para ambos ,bano dormitorio 3 y 4,,nivel inferior,dormitorio n 5 muy amplio,amplio bano completo con ventilacion natural,gran sala de estar con enormes ventanales ,salida a jardin de uso y goce exclusivo y mantenimiento por parte de la comunidad,todo termopanel pisos de madera en espacios publicos y porcelanato en cocina y logia,propiedad sectorizada por medio de puertas corredizas,calefaccion por losa radiante sectorizada,todos los banos salvo el de visita con iluminacion y ventilacion natural,edificio que integra un condominio de cuatro edificios de 5 pisos con parque de dos hectareas gran piscina gimnasio,gran tranquilidad y mucha naturaleza cercano a colegios y servicios","San Carlos De Apoquindo 3000 - 3300, Las Condes, Región Metropolitana, Chile, San Carlos de Apoquindo, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-948760747-como-una-casa-duplex-con-jardin-parque-piscina-_JM#position=10&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento Amoblado El Golf,Las Condes,Alcántara,417,3,2,1,1,"135,4","107,63",UF,1737530,300000,0,"departamento amoblado completamente equipado en sector el golf recibos juntos 3 dormitorios uno en suite logia calefaccion losa radiante livingcomedor con piso de madera dormitorios con piso flotante 1 estacionamiento y 1 bodega,edificio con piscina sala eventos gimnasio cerca del metro bancos restaurantes y centros comerciales,el valor de arriendo con iva incluido,atencion personalizada","Departamento Amoblado El Golf, Barrio El Golf, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976904958-departamento-amoblado-el-golf-_JM#position=9&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
0,Departamento Av. Américo Vespucio Sur (1 Est. 1 Bod.) [78,Las Condes,Escuela Militar,567,1,1,1,1,"50,7","50,7",$,801400,202500,0,"codigo de la propiedad 7871, , tipo depto 1d1b, , departamento en edificio 100 dedicado al arriendo con gastos comunes fijos administracion y mantencion profesional, , el edificio se encuentra cercano estacion de metro l1 escuela militar 40000 mts y metro l1 alcantara 85000 mts, , cuenta con los siguientes servicios comunes accesos controlados ascensor cerca a via principal conserjeria estacionamiento gimnasio lavanderia piscina propiedades nuevas quincho sala de eventos gourmet sala de juegos salon lounge terraza panoramica transporte urbano cercano , , gastos comunes 202500 , , estacionamiento si desde 64000 , bodega si desde 50000 5000 de descuento por los primeros 1 meses preguntar por los detalles de la promocion","Av. Américo Vespucio Sur 345, Metro Escuela Militar, Las Condes, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-981441047-departamento-av-americo-vespucio-sur-1-est-1-bod-78-_JM#position=5&search_layout=stack&type=item&tracking_id=f33d19cb-37b4-40d4-bca4-d8afee8c76d7
